r_p,wavelength,abs_sigma
1.35354e-08,9.94444e-07,2.48776e-18
1.35354e-08,1e-06,2.50354e-18
1.42424e-08,4.5e-07,3.88527e-16
1.42424e-08,4.55556e-07,3.89433e-16
1.42424e-08,4.61111e-07,3.95466e-16
1.42424e-08,4.66667e-07,4.05292e-16
1.42424e-08,4.72222e-07,4.18668e-16
1.42424e-08,4.77778e-07,4.37963e-16
1.42424e-08,4.83333e-07,4.66674e-16
1.42424e-08,4.88889e-07,5.06122e-16
1.42424e-08,4.94444e-07,5.52983e-16
1.42424e-08,5e-07,5.99506e-16
1.42424e-08,5.05556e-07,6.36223e-16
1.42424e-08,5.11111e-07,6.55485e-16
1.42424e-08,5.16667e-07,6.53917e-16
1.42424e-08,5.22222e-07,6.32843e-16
1.42424e-08,5.27778e-07,5.96931e-16
1.42424e-08,5.33333e-07,5.52039e-16
1.42424e-08,5.38889e-07,5.03339e-16
1.42424e-08,5.44444e-07,4.54333e-16
1.42424e-08,5.5e-07,4.06802e-16
1.42424e-08,5.55556e-07,3.61342e-16
1.42424e-08,5.61111e-07,3.18053e-16
1.42424e-08,5.66667e-07,2.77041e-16
1.42424e-08,5.72222e-07,2.38625e-16
1.42424e-08,5.77778e-07,2.03292e-16
1.42424e-08,5.83333e-07,1.71536e-16
1.42424e-08,5.88889e-07,1.43702e-16
1.42424e-08,5.94444e-07,1.19895e-16
1.42424e-08,6e-07,9.99803e-17
1.42424e-08,6.05556e-07,8.36302e-17
1.42424e-08,6.11111e-07,7.03934e-17
1.42424e-08,6.16667e-07,5.97604e-17
1.42424e-08,6.22222e-07,5.12139e-17
1.42424e-08,6.27778e-07,4.42656e-17
1.42424e-08,6.33333e-07,3.84856e-17
1.42424e-08,6.38889e-07,3.35267e-17
1.42424e-08,6.44444e-07,2.91413e-17
1.42424e-08,6.5e-07,2.51881e-17
1.42424e-08,6.55556e-07,2.16233e-17
1.42424e-08,6.61111e-07,1.84773e-17
1.42424e-08,6.66667e-07,1.58197e-17
1.42424e-08,6.72222e-07,1.37215e-17
1.42424e-08,6.77778e-07,1.22209e-17
1.42424e-08,6.83333e-07,1.13023e-17
1.42424e-08,6.88889e-07,1.08899e-17
1.42424e-08,6.94444e-07,1.08574e-17
1.42424e-08,7e-07,1.10483e-17
1.42424e-08,7.05556e-07,1.13026e-17
1.42424e-08,7.11111e-07,1.14822e-17
1.42424e-08,7.16667e-07,1.14894e-17
1.42424e-08,7.22222e-07,1.12771e-17
1.42424e-08,7.27778e-07,1.08478e-17
1.42424e-08,7.33333e-07,1.02448e-17
1.42424e-08,7.38889e-07,9.53691e-18
1.42424e-08,7.44444e-07,8.80175e-18
1.42424e-08,7.5e-07,8.11036e-18
1.42424e-08,7.55556e-07,7.51553e-18
1.42424e-08,7.61111e-07,7.04555e-18
1.42424e-08,7.66667e-07,6.70343e-18
1.42424e-08,7.72222e-07,6.47068e-18
1.42424e-08,7.77778e-07,6.31426e-18
1.42424e-08,7.83333e-07,6.1948e-18
1.42424e-08,7.88889e-07,6.07459e-18
1.42424e-08,7.94444e-07,5.92392e-18
1.42424e-08,8e-07,5.72502e-18
1.42424e-08,8.05556e-07,5.47341e-18
1.42424e-08,8.11111e-07,5.17682e-18
1.42424e-08,8.16667e-07,4.85228e-18
1.42424e-08,8.22222e-07,4.52218e-18
1.42424e-08,8.27778e-07,4.20996e-18
1.42424e-08,8.33333e-07,3.9363e-18
1.42424e-08,8.38889e-07,3.71616e-18
1.42424e-08,8.44444e-07,3.5571e-18
1.42424e-08,8.5e-07,3.45879e-18
1.42424e-08,8.55556e-07,3.41374e-18
1.42424e-08,8.61111e-07,3.40896e-18
1.42424e-08,8.66667e-07,3.42804e-18
1.42424e-08,8.72222e-07,3.45358e-18
1.42424e-08,8.77778e-07,3.4694e-18
1.42424e-08,8.83333e-07,3.46234e-18
1.42424e-08,8.88889e-07,3.42356e-18
1.42424e-08,8.94444e-07,3.34917e-18
1.42424e-08,9e-07,3.24018e-18
1.42424e-08,9.05556e-07,3.10196e-18
1.42424e-08,9.11111e-07,2.94325e-18
1.42424e-08,9.16667e-07,2.77491e-18
1.42424e-08,9.22222e-07,2.60859e-18
1.42424e-08,9.27778e-07,2.45544e-18
1.42424e-08,9.33333e-07,2.32498e-18
1.42424e-08,9.38889e-07,2.2243e-18
1.42424e-08,9.44444e-07,2.15755e-18
1.42424e-08,9.5e-07,2.1257e-18
1.42424e-08,9.55556e-07,2.12675e-18
1.42424e-08,9.61111e-07,2.15603e-18
1.42424e-08,9.66667e-07,2.20688e-18
1.42424e-08,9.72222e-07,2.27127e-18
1.42424e-08,9.77778e-07,2.34064e-18
1.42424e-08,9.83333e-07,2.40658e-18
1.42424e-08,9.88889e-07,2.46151e-18
1.42424e-08,9.94444e-07,2.49925e-18
1.42424e-08,1e-06,2.51531e-18
1.49495e-08,4.5e-07,4.37207e-16
1.49495e-08,4.55556e-07,4.38164e-16
1.49495e-08,4.61111e-07,4.42304e-16
1.49495e-08,4.66667e-07,4.5148e-16
1.49495e-08,4.72222e-07,4.67859e-16
1.49495e-08,4.77778e-07,4.92918e-16
1.49495e-08,4.83333e-07,5.26782e-16
1.49495e-08,4.88889e-07,5.68007e-16
1.49495e-08,4.94444e-07,6.13585e-16
1.49495e-08,5e-07,6.59044e-16
1.49495e-08,5.05556e-07,6.98735e-16
1.49495e-08,5.11111e-07,7.26518e-16
1.49495e-08,5.16667e-07,7.36875e-16
1.49495e-08,5.22222e-07,7.26199e-16
1.49495e-08,5.27778e-07,6.93793e-16
1.49495e-08,5.33333e-07,6.42174e-16
1.49495e-08,5.38889e-07,5.76534e-16
1.49495e-08,5.44444e-07,5.03541e-16
1.49495e-08,5.5e-07,4.29883e-16
1.49495e-08,5.55556e-07,3.61008e-16
1.49495e-08,5.61111e-07,3.00392e-16
1.49495e-08,5.66667e-07,2.4942e-16
1.49495e-08,5.72222e-07,2.0779e-16
1.49495e-08,5.77778e-07,1.74167e-16
1.49495e-08,5.83333e-07,1.46869e-16
1.49495e-08,5.88889e-07,1.24367e-16
1.49495e-08,5.94444e-07,1.0554e-16
1.49495e-08,6e-07,8.96909e-17
1.49495e-08,6.05556e-07,7.64239e-17
1.49495e-08,6.11111e-07,6.54701e-17
1.49495e-08,6.16667e-07,5.65513e-17
1.49495e-08,6.22222e-07,4.93172e-17
1.49495e-08,6.27778e-07,4.33575e-17
1.49495e-08,6.33333e-07,3.82632e-17
1.49495e-08,6.38889e-07,3.36985e-17
1.49495e-08,6.44444e-07,2.94543e-17
1.49495e-08,6.5e-07,2.54639e-17
1.49495e-08,6.55556e-07,2.17806e-17
1.49495e-08,6.61111e-07,1.8529e-17
1.49495e-08,6.66667e-07,1.58451e-17
1.49495e-08,6.72222e-07,1.38247e-17
1.49495e-08,6.77778e-07,1.24903e-17
1.49495e-08,6.83333e-07,1.17812e-17
1.49495e-08,6.88889e-07,1.15667e-17
1.49495e-08,6.94444e-07,1.16728e-17
1.49495e-08,7e-07,1.19161e-17
1.49495e-08,7.05556e-07,1.2135e-17
1.49495e-08,7.11111e-07,1.22115e-17
1.49495e-08,7.16667e-07,1.20825e-17
1.49495e-08,7.22222e-07,1.17387e-17
1.49495e-08,7.27778e-07,1.12141e-17
1.49495e-08,7.33333e-07,1.05702e-17
1.49495e-08,7.38889e-07,9.87899e-18
1.49495e-08,7.44444e-07,9.20704e-18
1.49495e-08,7.5e-07,8.60481e-18
1.49495e-08,7.55556e-07,8.10072e-18
1.49495e-08,7.61111e-07,7.70066e-18
1.49495e-08,7.66667e-07,7.39166e-18
1.49495e-08,7.72222e-07,7.14817e-18
1.49495e-08,7.77778e-07,6.93931e-18
1.49495e-08,7.83333e-07,6.73564e-18
1.49495e-08,7.88889e-07,6.51436e-18
1.49495e-08,7.94444e-07,6.2624e-18
1.49495e-08,8e-07,5.97723e-18
1.49495e-08,8.05556e-07,5.66575e-18
1.49495e-08,8.11111e-07,5.34175e-18
1.49495e-08,8.16667e-07,5.02267e-18
1.49495e-08,8.22222e-07,4.72615e-18
1.49495e-08,8.27778e-07,4.46716e-18
1.49495e-08,8.33333e-07,4.2558e-18
1.49495e-08,8.38889e-07,4.09619e-18
1.49495e-08,8.44444e-07,3.98634e-18
1.49495e-08,8.5e-07,3.91889e-18
1.49495e-08,8.55556e-07,3.88252e-18
1.49495e-08,8.61111e-07,3.86371e-18
1.49495e-08,8.66667e-07,3.84861e-18
1.49495e-08,8.72222e-07,3.82471e-18
1.49495e-08,8.77778e-07,3.7822e-18
1.49495e-08,8.83333e-07,3.71488e-18
1.49495e-08,8.88889e-07,3.62047e-18
1.49495e-08,8.94444e-07,3.50056e-18
1.49495e-08,9e-07,3.36005e-18
1.49495e-08,9.05556e-07,3.20634e-18
1.49495e-08,9.11111e-07,3.0483e-18
1.49495e-08,9.16667e-07,2.89523e-18
1.49495e-08,9.22222e-07,2.75585e-18
1.49495e-08,9.27778e-07,2.63751e-18
1.49495e-08,9.33333e-07,2.54547e-18
1.49495e-08,9.38889e-07,2.48262e-18
1.49495e-08,9.44444e-07,2.44933e-18
1.49495e-08,9.5e-07,2.44358e-18
1.49495e-08,9.55556e-07,2.46128e-18
1.49495e-08,9.61111e-07,2.49675e-18
1.49495e-08,9.66667e-07,2.54329e-18
1.49495e-08,9.72222e-07,2.59378e-18
1.49495e-08,9.77778e-07,2.64127e-18
1.49495e-08,9.83333e-07,2.67951e-18
1.49495e-08,9.88889e-07,2.70334e-18
1.49495e-08,9.94444e-07,2.70906e-18
1.49495e-08,1e-06,2.69453e-18
1.56566e-08,4.5e-07,4.04997e-16
1.56566e-08,4.55556e-07,4.05131e-16
1.56566e-08,4.61111e-07,4.12497e-16
1.56566e-08,4.66667e-07,4.25674e-16
1.56566e-08,4.72222e-07,4.42397e-16
1.56566e-08,4.77778e-07,4.63545e-16
1.56566e-08,4.83333e-07,4.92589e-16
1.56566e-08,4.88889e-07,5.30769e-16
1.56566e-08,4.94444e-07,5.72804e-16
1.56566e-08,5e-07,6.07409e-16
1.56566e-08,5.05556e-07,6.2268e-16
1.56566e-08,5.11111e-07,6.12572e-16
1.56566e-08,5.16667e-07,5.80136e-16
1.56566e-08,5.22222e-07,5.35697e-16
1.56566e-08,5.27778e-07,4.91487e-16
1.56566e-08,5.33333e-07,4.56033e-16
1.56566e-08,5.38889e-07,4.31187e-16
1.56566e-08,5.44444e-07,4.12765e-16
1.56566e-08,5.5e-07,3.93774e-16
1.56566e-08,5.55556e-07,3.68191e-16
1.56566e-08,5.61111e-07,3.33512e-16
1.56566e-08,5.66667e-07,2.91249e-16
1.56566e-08,5.72222e-07,2.4569e-16
1.56566e-08,5.77778e-07,2.01857e-16
1.56566e-08,5.83333e-07,1.6369e-16
1.56566e-08,5.88889e-07,1.33077e-16
1.56566e-08,5.94444e-07,1.09874e-16
1.56566e-08,6e-07,9.25843e-17
1.56566e-08,6.05556e-07,7.92721e-17
1.56566e-08,6.11111e-07,6.8297e-17
1.56566e-08,6.16667e-07,5.86745e-17
1.56566e-08,6.22222e-07,5.00635e-17
1.56566e-08,6.27778e-07,4.25221e-17
1.56566e-08,6.33333e-07,3.62062e-17
1.56566e-08,6.38889e-07,3.11513e-17
1.56566e-08,6.44444e-07,2.71951e-17
1.56566e-08,6.5e-07,2.40283e-17
1.56566e-08,6.55556e-07,2.13131e-17
1.56566e-08,6.61111e-07,1.88007e-17
1.56566e-08,6.66667e-07,1.63986e-17
1.56566e-08,6.72222e-07,1.41692e-17
1.56566e-08,6.77778e-07,1.22725e-17
1.56566e-08,6.83333e-07,1.08807e-17
1.56566e-08,6.88889e-07,1.01005e-17
1.56566e-08,6.94444e-07,9.92537e-18
1.56566e-08,7e-07,1.02299e-17
1.56566e-08,7.05556e-07,1.08009e-17
1.56566e-08,7.11111e-07,1.13918e-17
1.56566e-08,7.16667e-07,1.17812e-17
1.56566e-08,7.22222e-07,1.18198e-17
1.56566e-08,7.27778e-07,1.1455e-17
1.56566e-08,7.33333e-07,1.07303e-17
1.56566e-08,7.38889e-07,9.76313e-18
1.56566e-08,7.44444e-07,8.70976e-18
1.56566e-08,7.5e-07,7.72668e-18
1.56566e-08,7.55556e-07,6.93775e-18
1.56566e-08,7.61111e-07,6.41299e-18
1.56566e-08,7.66667e-07,6.16162e-18
1.56566e-08,7.72222e-07,6.13832e-18
1.56566e-08,7.77778e-07,6.25959e-18
1.56566e-08,7.83333e-07,6.42507e-18
1.56566e-08,7.88889e-07,6.53908e-18
1.56566e-08,7.94444e-07,6.52831e-18
1.56566e-08,8e-07,6.35282e-18
1.56566e-08,8.05556e-07,6.00951e-18
1.56566e-08,8.11111e-07,5.52866e-18
1.56566e-08,8.16667e-07,4.96491e-18
1.56566e-08,8.22222e-07,4.38544e-18
1.56566e-08,8.27778e-07,3.85729e-18
1.56566e-08,8.33333e-07,3.43645e-18
1.56566e-08,8.38889e-07,3.15979e-18
1.56566e-08,8.44444e-07,3.04107e-18
1.56566e-08,8.5e-07,3.0708e-18
1.56566e-08,8.55556e-07,3.21958e-18
1.56566e-08,8.61111e-07,3.44401e-18
1.56566e-08,8.66667e-07,3.69384e-18
1.56566e-08,8.72222e-07,3.91942e-18
1.56566e-08,8.77778e-07,4.07814e-18
1.56566e-08,8.83333e-07,4.13947e-18
1.56566e-08,8.88889e-07,4.08774e-18
1.56566e-08,8.94444e-07,3.92293e-18
1.56566e-08,9e-07,3.65936e-18
1.56566e-08,9.05556e-07,3.32291e-18
1.56566e-08,9.11111e-07,2.94702e-18
1.56566e-08,9.16667e-07,2.56835e-18
1.56566e-08,9.22222e-07,2.22243e-18
1.56566e-08,9.27778e-07,1.93982e-18
1.56566e-08,9.33333e-07,1.74323e-18
1.56566e-08,9.38889e-07,1.64569e-18
1.56566e-08,9.44444e-07,1.64989e-18
1.56566e-08,9.5e-07,1.74856e-18
1.56566e-08,9.55556e-07,1.92592e-18
1.56566e-08,9.61111e-07,2.15965e-18
1.56566e-08,9.66667e-07,2.42346e-18
1.56566e-08,9.72222e-07,2.68966e-18
1.56566e-08,9.77778e-07,2.93177e-18
1.56566e-08,9.83333e-07,3.12668e-18
1.56566e-08,9.88889e-07,3.25641e-18
1.56566e-08,9.94444e-07,3.3093e-18
1.56566e-08,1e-06,3.28053e-18
1.63636e-08,4.5e-07,5.01289e-16
1.63636e-08,4.55556e-07,5.02536e-16
1.63636e-08,4.61111e-07,5.04848e-16
1.63636e-08,4.66667e-07,5.12154e-16
1.63636e-08,4.72222e-07,5.28703e-16
1.63636e-08,4.77778e-07,5.54551e-16
1.63636e-08,4.83333e-07,5.86585e-16
1.63636e-08,4.88889e-07,6.21767e-16
1.63636e-08,4.94444e-07,6.57255e-16
1.63636e-08,5e-07,6.87784e-16
1.63636e-08,5.05556e-07,7.05255e-16
1.63636e-08,5.11111e-07,7.03294e-16
1.63636e-08,5.16667e-07,6.83551e-16
1.63636e-08,5.22222e-07,6.57667e-16
1.63636e-08,5.27778e-07,6.41999e-16
1.63636e-08,5.33333e-07,6.48012e-16
1.63636e-08,5.38889e-07,6.74757e-16
1.63636e-08,5.44444e-07,7.08319e-16
1.63636e-08,5.5e-07,7.2843e-16
1.63636e-08,5.55556e-07,7.1809e-16
1.63636e-08,5.61111e-07,6.7088e-16
1.63636e-08,5.66667e-07,5.9265e-16
1.63636e-08,5.72222e-07,4.97726e-16
1.63636e-08,5.77778e-07,4.02409e-16
1.63636e-08,5.83333e-07,3.19161e-16
1.63636e-08,5.88889e-07,2.53736e-16
1.63636e-08,5.94444e-07,2.05613e-16
1.63636e-08,6e-07,1.70553e-16
1.63636e-08,6.05556e-07,1.43586e-16
1.63636e-08,6.11111e-07,1.2108e-16
1.63636e-08,6.16667e-07,1.01405e-16
1.63636e-08,6.22222e-07,8.44416e-17
1.63636e-08,6.27778e-07,7.06032e-17
1.63636e-08,6.33333e-07,6.00079e-17
1.63636e-08,6.38889e-07,5.21424e-17
1.63636e-08,6.44444e-07,4.60197e-17
1.63636e-08,6.5e-07,4.06024e-17
1.63636e-08,6.55556e-07,3.52109e-17
1.63636e-08,6.61111e-07,2.97184e-17
1.63636e-08,6.66667e-07,2.4483e-17
1.63636e-08,6.72222e-07,2.00916e-17
1.63636e-08,6.77778e-07,1.70542e-17
1.63636e-08,6.83333e-07,1.55763e-17
1.63636e-08,6.88889e-07,1.5482e-17
1.63636e-08,6.94444e-07,1.62871e-17
1.63636e-08,7e-07,1.73707e-17
1.63636e-08,7.05556e-07,1.81675e-17
1.63636e-08,7.11111e-07,1.83152e-17
1.63636e-08,7.16667e-07,1.77172e-17
1.63636e-08,7.22222e-07,1.65173e-17
1.63636e-08,7.27778e-07,1.50105e-17
1.63636e-08,7.33333e-07,1.35285e-17
1.63636e-08,7.38889e-07,1.23369e-17
1.63636e-08,7.44444e-07,1.15714e-17
1.63636e-08,7.5e-07,1.12227e-17
1.63636e-08,7.55556e-07,1.11644e-17
1.63636e-08,7.61111e-07,1.12075e-17
1.63636e-08,7.66667e-07,1.11636e-17
1.63636e-08,7.72222e-07,1.0896e-17
1.63636e-08,7.77778e-07,1.03498e-17
1.63636e-08,7.83333e-07,9.55628e-18
1.63636e-08,7.88889e-07,8.61509e-18
1.63636e-08,7.94444e-07,7.66163e-18
1.63636e-08,8e-07,6.8309e-18
1.63636e-08,8.05556e-07,6.22578e-18
1.63636e-08,8.11111e-07,5.89675e-18
1.63636e-08,8.16667e-07,5.83552e-18
1.63636e-08,8.22222e-07,5.98214e-18
1.63636e-08,8.27778e-07,6.24194e-18
1.63636e-08,8.33333e-07,6.50755e-18
1.63636e-08,8.38889e-07,6.68099e-18
1.63636e-08,8.44444e-07,6.69133e-18
1.63636e-08,8.5e-07,6.50541e-18
1.63636e-08,8.55556e-07,6.1304e-18
1.63636e-08,8.61111e-07,5.60894e-18
1.63636e-08,8.66667e-07,5.00851e-18
1.63636e-08,8.72222e-07,4.40786e-18
1.63636e-08,8.77778e-07,3.88283e-18
1.63636e-08,8.83333e-07,3.49428e-18
1.63636e-08,8.88889e-07,3.27947e-18
1.63636e-08,8.94444e-07,3.24812e-18
1.63636e-08,9e-07,3.38294e-18
1.63636e-08,9.05556e-07,3.64413e-18
1.63636e-08,9.11111e-07,3.97675e-18
1.63636e-08,9.16667e-07,4.31946e-18
1.63636e-08,9.22222e-07,4.61337e-18
1.63636e-08,9.27778e-07,4.80968e-18
1.63636e-08,9.33333e-07,4.87536e-18
1.63636e-08,9.38889e-07,4.79621e-18
1.63636e-08,9.44444e-07,4.57733e-18
1.63636e-08,9.5e-07,4.24112e-18
1.63636e-08,9.55556e-07,3.82342e-18
1.63636e-08,9.61111e-07,3.36839e-18
1.63636e-08,9.66667e-07,2.92285e-18
1.63636e-08,9.72222e-07,2.53086e-18
1.63636e-08,9.77778e-07,2.22906e-18
1.63636e-08,9.83333e-07,2.04316e-18
1.63636e-08,9.88889e-07,1.9859e-18
1.63636e-08,9.94444e-07,2.05659e-18
1.63636e-08,1e-06,2.24195e-18
1.70707e-08,4.5e-07,6.10216e-16
1.70707e-08,4.55556e-07,6.15913e-16
1.70707e-08,4.61111e-07,6.22668e-16
1.70707e-08,4.66667e-07,6.28989e-16
1.70707e-08,4.72222e-07,6.42246e-16
1.70707e-08,4.77778e-07,6.70608e-16
1.70707e-08,4.83333e-07,7.14191e-16
1.70707e-08,4.88889e-07,7.64e-16
1.70707e-08,4.94444e-07,8.07768e-16
1.70707e-08,5e-07,8.36087e-16
1.70707e-08,5.05556e-07,8.44343e-16
1.70707e-08,5.11111e-07,8.31418e-16
1.70707e-08,5.16667e-07,7.98727e-16
1.70707e-08,5.22222e-07,7.51375e-16
1.70707e-08,5.27778e-07,6.99864e-16
1.70707e-08,5.33333e-07,6.59328e-16
1.70707e-08,5.38889e-07,6.44977e-16
1.70707e-08,5.44444e-07,6.6542e-16
1.70707e-08,5.5e-07,7.17504e-16
1.70707e-08,5.55556e-07,7.85742e-16
1.70707e-08,5.61111e-07,8.47018e-16
1.70707e-08,5.66667e-07,8.78523e-16
1.70707e-08,5.72222e-07,8.65421e-16
1.70707e-08,5.77778e-07,8.05188e-16
1.70707e-08,5.83333e-07,7.07307e-16
1.70707e-08,5.88889e-07,5.89038e-16
1.70707e-08,5.94444e-07,4.69397e-16
1.70707e-08,6e-07,3.63719e-16
1.70707e-08,6.05556e-07,2.80497e-16
1.70707e-08,6.11111e-07,2.20982e-16
1.70707e-08,6.16667e-07,1.81018e-16
1.70707e-08,6.22222e-07,1.53924e-16
1.70707e-08,6.27778e-07,1.3324e-16
1.70707e-08,6.33333e-07,1.14523e-16
1.70707e-08,6.38889e-07,9.59098e-17
1.70707e-08,6.44444e-07,7.76636e-17
1.70707e-08,6.5e-07,6.11666e-17
1.70707e-08,6.55556e-07,4.78719e-17
1.70707e-08,6.61111e-07,3.85718e-17
1.70707e-08,6.66667e-07,3.31322e-17
1.70707e-08,6.72222e-07,3.06432e-17
1.70707e-08,6.77778e-07,2.98162e-17
1.70707e-08,6.83333e-07,2.94238e-17
1.70707e-08,6.88889e-07,2.86272e-17
1.70707e-08,6.94444e-07,2.71095e-17
1.70707e-08,7e-07,2.50197e-17
1.70707e-08,7.05556e-07,2.27891e-17
1.70707e-08,7.11111e-07,2.09035e-17
1.70707e-08,7.16667e-07,1.97114e-17
1.70707e-08,7.22222e-07,1.9316e-17
1.70707e-08,7.27778e-07,1.9564e-17
1.70707e-08,7.33333e-07,2.01165e-17
1.70707e-08,7.38889e-07,2.05644e-17
1.70707e-08,7.44444e-07,2.05494e-17
1.70707e-08,7.5e-07,1.98558e-17
1.70707e-08,7.55556e-07,1.84542e-17
1.70707e-08,7.61111e-07,1.64944e-17
1.70707e-08,7.66667e-07,1.42543e-17
1.70707e-08,7.72222e-07,1.20663e-17
1.70707e-08,7.77778e-07,1.02393e-17
1.70707e-08,7.83333e-07,8.99403e-18
1.70707e-08,7.88889e-07,8.42578e-18
1.70707e-08,7.94444e-07,8.49583e-18
1.70707e-08,8e-07,9.05125e-18
1.70707e-08,8.05556e-07,9.86441e-18
1.70707e-08,8.11111e-07,1.06822e-17
1.70707e-08,8.16667e-07,1.12742e-17
1.70707e-08,8.22222e-07,1.14718e-17
1.70707e-08,8.27778e-07,1.11913e-17
1.70707e-08,8.33333e-07,1.04407e-17
1.70707e-08,8.38889e-07,9.31004e-18
1.70707e-08,8.44444e-07,7.94905e-18
1.70707e-08,8.5e-07,6.5384e-18
1.70707e-08,8.55556e-07,5.25855e-18
1.70707e-08,8.61111e-07,4.26223e-18
1.70707e-08,8.66667e-07,3.65379e-18
1.70707e-08,8.72222e-07,3.47785e-18
1.70707e-08,8.77778e-07,3.71743e-18
1.70707e-08,8.83333e-07,4.30104e-18
1.70707e-08,8.88889e-07,5.11627e-18
1.70707e-08,8.94444e-07,6.02767e-18
1.70707e-08,9e-07,6.89577e-18
1.70707e-08,9.05556e-07,7.59486e-18
1.70707e-08,9.11111e-07,8.02741e-18
1.70707e-08,9.16667e-07,8.13363e-18
1.70707e-08,9.22222e-07,7.89584e-18
1.70707e-08,9.27778e-07,7.33745e-18
1.70707e-08,9.33333e-07,6.51743e-18
1.70707e-08,9.38889e-07,5.52138e-18
1.70707e-08,9.44444e-07,4.45044e-18
1.70707e-08,9.5e-07,3.40961e-18
1.70707e-08,9.55556e-07,2.49666e-18
1.70707e-08,9.61111e-07,1.79271e-18
1.70707e-08,9.66667e-07,1.35531e-18
1.70707e-08,9.72222e-07,1.21436e-18
1.70707e-08,9.77778e-07,1.37104e-18
1.70707e-08,9.83333e-07,1.79943e-18
1.70707e-08,9.88889e-07,2.45056e-18
1.70707e-08,9.94444e-07,3.25809e-18
1.70707e-08,1e-06,4.14511e-18
1.77778e-08,4.5e-07,6.46496e-16
1.77778e-08,4.55556e-07,6.51014e-16
1.77778e-08,4.61111e-07,6.62255e-16
1.77778e-08,4.66667e-07,6.7971e-16
1.77778e-08,4.72222e-07,7.05313e-16
1.77778e-08,4.77778e-07,7.4301e-16
1.77778e-08,4.83333e-07,7.95332e-16
1.77778e-08,4.88889e-07,8.59662e-16
1.77778e-08,4.94444e-07,9.27029e-16
1.77778e-08,5e-07,9.84319e-16
1.77778e-08,5.05556e-07,1.01855e-15
1.77778e-08,5.11111e-07,1.02097e-15
1.77778e-08,5.16667e-07,9.89171e-16
1.77778e-08,5.22222e-07,9.26859e-16
1.77778e-08,5.27778e-07,8.41896e-16
1.77778e-08,5.33333e-07,7.43806e-16
1.77778e-08,5.38889e-07,6.4167e-16
1.77778e-08,5.44444e-07,5.42849e-16
1.77778e-08,5.5e-07,4.52498e-16
1.77778e-08,5.55556e-07,3.73623e-16
1.77778e-08,5.61111e-07,3.07386e-16
1.77778e-08,5.66667e-07,2.53513e-16
1.77778e-08,5.72222e-07,2.1072e-16
1.77778e-08,5.77778e-07,1.77137e-16
1.77778e-08,5.83333e-07,1.50716e-16
1.77778e-08,5.88889e-07,1.29566e-16
1.77778e-08,5.94444e-07,1.12178e-16
1.77778e-08,6e-07,9.75151e-17
1.77778e-08,6.05556e-07,8.49629e-17
1.77778e-08,6.11111e-07,7.42e-17
1.77778e-08,6.16667e-07,6.50399e-17
1.77778e-08,6.22222e-07,5.73054e-17
1.77778e-08,6.27778e-07,5.07639e-17
1.77778e-08,6.33333e-07,4.51308e-17
1.77778e-08,6.38889e-07,4.01176e-17
1.77778e-08,6.44444e-07,3.54964e-17
1.77778e-08,6.5e-07,3.11477e-17
1.77778e-08,6.55556e-07,2.70749e-17
1.77778e-08,6.61111e-07,2.33821e-17
1.77778e-08,6.66667e-07,2.02235e-17
1.77778e-08,6.72222e-07,1.77436e-17
1.77778e-08,6.77778e-07,1.60259e-17
1.77778e-08,6.83333e-07,1.5061e-17
1.77778e-08,6.88889e-07,1.47435e-17
1.77778e-08,6.94444e-07,1.4892e-17
1.77778e-08,7e-07,1.52852e-17
1.77778e-08,7.05556e-07,1.57044e-17
1.77778e-08,7.11111e-07,1.59699e-17
1.77778e-08,7.16667e-07,1.59661e-17
1.77778e-08,7.22222e-07,1.56506e-17
1.77778e-08,7.27778e-07,1.5048e-17
1.77778e-08,7.33333e-07,1.42329e-17
1.77778e-08,7.38889e-07,1.33063e-17
1.77778e-08,7.44444e-07,1.23721e-17
1.77778e-08,7.5e-07,1.1517e-17
1.77778e-08,7.55556e-07,1.07981e-17
1.77778e-08,7.61111e-07,1.02381e-17
1.77778e-08,7.66667e-07,9.82743e-18
1.77778e-08,7.72222e-07,9.53262e-18
1.77778e-08,7.77778e-07,9.30678e-18
1.77778e-08,7.83333e-07,9.10087e-18
1.77778e-08,7.88889e-07,8.87327e-18
1.77778e-08,7.94444e-07,8.59628e-18
1.77778e-08,8e-07,8.25899e-18
1.77778e-08,8.05556e-07,7.86685e-18
1.77778e-08,8.11111e-07,7.43835e-18
1.77778e-08,8.16667e-07,7.00008e-18
1.77778e-08,8.22222e-07,6.58114e-18
1.77778e-08,8.27778e-07,6.20789e-18
1.77778e-08,8.33333e-07,5.89995e-18
1.77778e-08,8.38889e-07,5.66766e-18
1.77778e-08,8.44444e-07,5.51134e-18
1.77778e-08,8.5e-07,5.42212e-18
1.77778e-08,8.55556e-07,5.38396e-18
1.77778e-08,8.61111e-07,5.37644e-18
1.77778e-08,8.66667e-07,5.37788e-18
1.77778e-08,8.72222e-07,5.36822e-18
1.77778e-08,8.77778e-07,5.33136e-18
1.77778e-08,8.83333e-07,5.25679e-18
1.77778e-08,8.88889e-07,5.14032e-18
1.77778e-08,8.94444e-07,4.98398e-18
1.77778e-08,9e-07,4.79519e-18
1.77778e-08,9.05556e-07,4.58537e-18
1.77778e-08,9.11111e-07,4.36835e-18
1.77778e-08,9.16667e-07,4.15853e-18
1.77778e-08,9.22222e-07,3.9693e-18
