r_p,wavelength,abs_sigma
9.89899e-08,5.13886e-07,5.31859e-14
9.89899e-08,5.12069e-07,5.36425e-14
9.89899e-08,5.10264e-07,5.39863e-14
9.89899e-08,5.08472e-07,5.42249e-14
9.89899e-08,5.06693e-07,5.43683e-14
9.89899e-08,5.04926e-07,5.44287e-14
9.89899e-08,5.03171e-07,5.44192e-14
9.89899e-08,5.01429e-07,5.4353e-14
9.89899e-08,4.99698e-07,5.42429e-14
9.89899e-08,4.97979e-07,5.41006e-14
9.89899e-08,4.96272e-07,5.39358e-14
9.89899e-08,4.94577e-07,5.37566e-14
9.89899e-08,4.92894e-07,5.35687e-14
9.89899e-08,4.91221e-07,5.33759e-14
9.89899e-08,4.8956e-07,5.31802e-14
9.89899e-08,4.87911e-07,5.29821e-14
9.89899e-08,4.86272e-07,5.27815e-14
9.89899e-08,4.84644e-07,5.25774e-14
9.89899e-08,4.83028e-07,5.2369e-14
9.89899e-08,4.81421e-07,5.21558e-14
9.89899e-08,4.79826e-07,5.19378e-14
9.89899e-08,4.78241e-07,5.1716e-14
9.89899e-08,4.76667e-07,5.14918e-14
9.89899e-08,4.75103e-07,5.12676e-14
9.89899e-08,4.73549e-07,5.10462e-14
9.89899e-08,4.72005e-07,5.08304e-14
9.89899e-08,4.70471e-07,5.06233e-14
9.89899e-08,4.68947e-07,5.04274e-14
9.89899e-08,4.67433e-07,5.02448e-14
9.89899e-08,4.65929e-07,5.00767e-14
9.89899e-08,4.64435e-07,4.99239e-14
9.89899e-08,4.6295e-07,4.97861e-14
9.89899e-08,4.61474e-07,4.96626e-14
9.89899e-08,4.60008e-07,4.95522e-14
9.89899e-08,4.58551e-07,4.94533e-14
9.89899e-08,4.57103e-07,4.93646e-14
9.89899e-08,4.55665e-07,4.92849e-14
9.89899e-08,4.54235e-07,4.92133e-14
9.89899e-08,4.52815e-07,4.91495e-14
9.89899e-08,4.51403e-07,4.90939e-14
9.89899e-08,4.5e-07,4.90471e-14
9.9798e-08,6.5e-07,1.22894e-14
9.9798e-08,6.47095e-07,1.23974e-14
9.9798e-08,6.44216e-07,1.25002e-14
9.9798e-08,6.41362e-07,1.25991e-14
9.9798e-08,6.38534e-07,1.26962e-14
9.9798e-08,6.3573e-07,1.27947e-14
9.9798e-08,6.32951e-07,1.2898e-14
9.9798e-08,6.30196e-07,1.30098e-14
9.9798e-08,6.27465e-07,1.31334e-14
9.9798e-08,6.24757e-07,1.32715e-14
9.9798e-08,6.22073e-07,1.34261e-14
9.9798e-08,6.19412e-07,1.35978e-14
9.9798e-08,6.16773e-07,1.37867e-14
9.9798e-08,6.14157e-07,1.39914e-14
9.9798e-08,6.11563e-07,1.42104e-14
9.9798e-08,6.08991e-07,1.44417e-14
9.9798e-08,6.0644e-07,1.46835e-14
9.9798e-08,6.0391e-07,1.49349e-14
9.9798e-08,6.01402e-07,1.51957e-14
9.9798e-08,5.98914e-07,1.54675e-14
9.9798e-08,5.96447e-07,1.5753e-14
9.9798e-08,5.94e-07,1.60567e-14
9.9798e-08,5.91573e-07,1.63846e-14
9.9798e-08,5.89166e-07,1.67436e-14
9.9798e-08,5.86778e-07,1.71416e-14
9.9798e-08,5.8441e-07,1.75862e-14
9.9798e-08,5.8206e-07,1.80851e-14
9.9798e-08,5.7973e-07,1.86448e-14
9.9798e-08,5.77418e-07,1.92704e-14
9.9798e-08,5.75124e-07,1.99652e-14
9.9798e-08,5.72849e-07,2.07307e-14
9.9798e-08,5.70591e-07,2.15664e-14
9.9798e-08,5.68351e-07,2.24698e-14
9.9798e-08,5.66129e-07,2.3437e-14
9.9798e-08,5.63924e-07,2.44628e-14
9.9798e-08,5.61736e-07,2.55415e-14
9.9798e-08,5.59565e-07,2.6667e-14
9.9798e-08,5.57411e-07,2.78336e-14
9.9798e-08,5.55273e-07,2.90361e-14
9.9798e-08,5.53152e-07,3.02702e-14
9.9798e-08,5.51047e-07,3.15324e-14
9.9798e-08,5.48957e-07,3.282e-14
9.9798e-08,5.46884e-07,3.41309e-14
9.9798e-08,5.44826e-07,3.5463e-14
9.9798e-08,5.42784e-07,3.68141e-14
9.9798e-08,5.40756e-07,3.81812e-14
9.9798e-08,5.38744e-07,3.956e-14
9.9798e-08,5.36747e-07,4.09446e-14
9.9798e-08,5.34765e-07,4.23272e-14
9.9798e-08,5.32797e-07,4.36983e-14
9.9798e-08,5.30843e-07,4.50464e-14
9.9798e-08,5.28904e-07,4.63584e-14
9.9798e-08,5.26979e-07,4.76206e-14
9.9798e-08,5.25068e-07,4.88184e-14
9.9798e-08,5.23171e-07,4.9938e-14
9.9798e-08,5.21287e-07,5.09664e-14
9.9798e-08,5.19417e-07,5.18925e-14
9.9798e-08,5.1756e-07,5.27077e-14
9.9798e-08,5.15717e-07,5.34064e-14
9.9798e-08,5.13886e-07,5.39863e-14
9.9798e-08,5.12069e-07,5.44484e-14
9.9798e-08,5.10264e-07,5.4797e-14
9.9798e-08,5.08472e-07,5.50396e-14
9.9798e-08,5.06693e-07,5.51859e-14
9.9798e-08,5.04926e-07,5.52477e-14
9.9798e-08,5.03171e-07,5.52376e-14
9.9798e-08,5.01429e-07,5.51689e-14
9.9798e-08,4.99698e-07,5.50545e-14
9.9798e-08,4.97979e-07,5.49061e-14
9.9798e-08,4.96272e-07,5.47341e-14
9.9798e-08,4.94577e-07,5.45471e-14
9.9798e-08,4.92894e-07,5.43516e-14
9.9798e-08,4.91221e-07,5.4152e-14
9.9798e-08,4.8956e-07,5.39511e-14
9.9798e-08,4.87911e-07,5.37499e-14
9.9798e-08,4.86272e-07,5.35484e-14
9.9798e-08,4.84644e-07,5.33457e-14
9.9798e-08,4.83028e-07,5.31407e-14
9.9798e-08,4.81421e-07,5.29325e-14
9.9798e-08,4.79826e-07,5.27204e-14
9.9798e-08,4.78241e-07,5.25046e-14
9.9798e-08,4.76667e-07,5.22858e-14
9.9798e-08,4.75103e-07,5.20656e-14
9.9798e-08,4.73549e-07,5.18463e-14
9.9798e-08,4.72005e-07,5.16306e-14
9.9798e-08,4.70471e-07,5.14214e-14
9.9798e-08,4.68947e-07,5.12217e-14
9.9798e-08,4.67433e-07,5.1034e-14
9.9798e-08,4.65929e-07,5.08605e-14
9.9798e-08,4.64435e-07,5.07027e-14
9.9798e-08,4.6295e-07,5.05611e-14
9.9798e-08,4.61474e-07,5.04358e-14
9.9798e-08,4.60008e-07,5.03261e-14
9.9798e-08,4.58551e-07,5.02308e-14
9.9798e-08,4.57103e-07,5.01482e-14
9.9798e-08,4.55665e-07,5.00769e-14
9.9798e-08,4.54235e-07,5.00152e-14
9.9798e-08,4.52815e-07,4.9962e-14
9.9798e-08,4.51403e-07,4.99166e-14
9.9798e-08,4.5e-07,4.98788e-14
1.00606e-07,6.5e-07,1.24373e-14
1.00606e-07,6.47095e-07,1.25573e-14
1.00606e-07,6.44216e-07,1.26772e-14
1.00606e-07,6.41362e-07,1.27954e-14
1.00606e-07,6.38534e-07,1.29111e-14
1.00606e-07,6.3573e-07,1.30246e-14
1.00606e-07,6.32951e-07,1.31372e-14
1.00606e-07,6.30196e-07,1.32514e-14
1.00606e-07,6.27465e-07,1.33705e-14
1.00606e-07,6.24757e-07,1.34982e-14
1.00606e-07,6.22073e-07,1.36382e-14
1.00606e-07,6.19412e-07,1.37941e-14
1.00606e-07,6.16773e-07,1.39683e-14
1.00606e-07,6.14157e-07,1.41624e-14
1.00606e-07,6.11563e-07,1.43771e-14
1.00606e-07,6.08991e-07,1.46117e-14
1.00606e-07,6.0644e-07,1.48651e-14
1.00606e-07,6.0391e-07,1.51357e-14
1.00606e-07,6.01402e-07,1.54224e-14
1.00606e-07,5.98914e-07,1.57244e-14
1.00606e-07,5.96447e-07,1.60426e-14
1.00606e-07,5.94e-07,1.63794e-14
1.00606e-07,5.91573e-07,1.6739e-14
1.00606e-07,5.89166e-07,1.71274e-14
1.00606e-07,5.86778e-07,1.75521e-14
1.00606e-07,5.8441e-07,1.8022e-14
1.00606e-07,5.8206e-07,1.85463e-14
1.00606e-07,5.7973e-07,1.91337e-14
1.00606e-07,5.77418e-07,1.97921e-14
1.00606e-07,5.75124e-07,2.05278e-14
1.00606e-07,5.72849e-07,2.13446e-14
1.00606e-07,5.70591e-07,2.22435e-14
1.00606e-07,5.68351e-07,2.32232e-14
1.00606e-07,5.66129e-07,2.42793e-14
1.00606e-07,5.63924e-07,2.54054e-14
1.00606e-07,5.61736e-07,2.65933e-14
1.00606e-07,5.59565e-07,2.78341e-14
1.00606e-07,5.57411e-07,2.91182e-14
1.00606e-07,5.55273e-07,3.04367e-14
1.00606e-07,5.53152e-07,3.17816e-14
1.00606e-07,5.51047e-07,3.31462e-14
1.00606e-07,5.48957e-07,3.45251e-14
1.00606e-07,5.46884e-07,3.59144e-14
1.00606e-07,5.44826e-07,3.73112e-14
1.00606e-07,5.42784e-07,3.87129e-14
1.00606e-07,5.40756e-07,4.01169e-14
1.00606e-07,5.38744e-07,4.15196e-14
1.00606e-07,5.36747e-07,4.29163e-14
1.00606e-07,5.34765e-07,4.43002e-14
1.00606e-07,5.32797e-07,4.56627e-14
1.00606e-07,5.30843e-07,4.69932e-14
1.00606e-07,5.28904e-07,4.82793e-14
1.00606e-07,5.26979e-07,4.95074e-14
1.00606e-07,5.25068e-07,5.06635e-14
1.00606e-07,5.23171e-07,5.17341e-14
1.00606e-07,5.21287e-07,5.27067e-14
1.00606e-07,5.19417e-07,5.35714e-14
1.00606e-07,5.1756e-07,5.43208e-14
1.00606e-07,5.15717e-07,5.49511e-14
1.00606e-07,5.13886e-07,5.54621e-14
1.00606e-07,5.12069e-07,5.58574e-14
1.00606e-07,5.10264e-07,5.61436e-14
1.00606e-07,5.08472e-07,5.63306e-14
1.00606e-07,5.06693e-07,5.64301e-14
1.00606e-07,5.04926e-07,5.6455e-14
1.00606e-07,5.03171e-07,5.6419e-14
1.00606e-07,5.01429e-07,5.63349e-14
1.00606e-07,4.99698e-07,5.62147e-14
1.00606e-07,4.97979e-07,5.60685e-14
1.00606e-07,4.96272e-07,5.59044e-14
1.00606e-07,4.94577e-07,5.57285e-14
1.00606e-07,4.92894e-07,5.55447e-14
1.00606e-07,4.91221e-07,5.53553e-14
1.00606e-07,4.8956e-07,5.51611e-14
1.00606e-07,4.87911e-07,5.49621e-14
1.00606e-07,4.86272e-07,5.47579e-14
1.00606e-07,4.84644e-07,5.45483e-14
1.00606e-07,4.83028e-07,5.43332e-14
1.00606e-07,4.81421e-07,5.41134e-14
1.00606e-07,4.79826e-07,5.38902e-14
1.00606e-07,4.78241e-07,5.36658e-14
1.00606e-07,4.76667e-07,5.34428e-14
1.00606e-07,4.75103e-07,5.32239e-14
1.00606e-07,4.73549e-07,5.30121e-14
1.00606e-07,4.72005e-07,5.281e-14
1.00606e-07,4.70471e-07,5.26195e-14
1.00606e-07,4.68947e-07,5.24422e-14
1.00606e-07,4.67433e-07,5.22786e-14
1.00606e-07,4.65929e-07,5.21286e-14
1.00606e-07,4.64435e-07,5.19917e-14
1.00606e-07,4.6295e-07,5.18667e-14
1.00606e-07,4.61474e-07,5.17524e-14
1.00606e-07,4.60008e-07,5.16476e-14
1.00606e-07,4.58551e-07,5.15513e-14
1.00606e-07,4.57103e-07,5.1463e-14
1.00606e-07,4.55665e-07,5.13828e-14
1.00606e-07,4.54235e-07,5.13111e-14
1.00606e-07,4.52815e-07,5.1249e-14
1.00606e-07,4.51403e-07,5.11977e-14
1.00606e-07,4.5e-07,5.11586e-14
1.01414e-07,6.5e-07,1.24821e-14
1.01414e-07,6.47095e-07,1.25965e-14
1.01414e-07,6.44216e-07,1.27152e-14
1.01414e-07,6.41362e-07,1.28361e-14
1.01414e-07,6.38534e-07,1.29572e-14
1.01414e-07,6.3573e-07,1.30773e-14
1.01414e-07,6.32951e-07,1.31961e-14
1.01414e-07,6.30196e-07,1.33146e-14
1.01414e-07,6.27465e-07,1.3435e-14
1.01414e-07,6.24757e-07,1.35605e-14
1.01414e-07,6.22073e-07,1.36948e-14
1.01414e-07,6.19412e-07,1.3842e-14
1.01414e-07,6.16773e-07,1.40058e-14
1.01414e-07,6.14157e-07,1.41892e-14
1.01414e-07,6.11563e-07,1.43942e-14
1.01414e-07,6.08991e-07,1.46216e-14
1.01414e-07,6.0644e-07,1.48712e-14
1.01414e-07,6.0391e-07,1.51419e-14
1.01414e-07,6.01402e-07,1.54325e-14
1.01414e-07,5.98914e-07,1.57419e-14
1.01414e-07,5.96447e-07,1.60699e-14
1.01414e-07,5.94e-07,1.64177e-14
1.01414e-07,5.91573e-07,1.67884e-14
1.01414e-07,5.89166e-07,1.71871e-14
1.01414e-07,5.86778e-07,1.76208e-14
1.01414e-07,5.8441e-07,1.8098e-14
1.01414e-07,5.8206e-07,1.86283e-14
1.01414e-07,5.7973e-07,1.92214e-14
1.01414e-07,5.77418e-07,1.98863e-14
1.01414e-07,5.75124e-07,2.06304e-14
1.01414e-07,5.72849e-07,2.1459e-14
1.01414e-07,5.70591e-07,2.23742e-14
1.01414e-07,5.68351e-07,2.33754e-14
1.01414e-07,5.66129e-07,2.44585e-14
1.01414e-07,5.63924e-07,2.5617e-14
1.01414e-07,5.61736e-07,2.68419e-14
1.01414e-07,5.59565e-07,2.8123e-14
1.01414e-07,5.57411e-07,2.94497e-14
1.01414e-07,5.55273e-07,3.08115e-14
1.01414e-07,5.53152e-07,3.2199e-14
1.01414e-07,5.51047e-07,3.36045e-14
1.01414e-07,5.48957e-07,3.5022e-14
1.01414e-07,5.46884e-07,3.64472e-14
1.01414e-07,5.44826e-07,3.78772e-14
1.01414e-07,5.42784e-07,3.93098e-14
1.01414e-07,5.40756e-07,4.07429e-14
1.01414e-07,5.38744e-07,4.21736e-14
1.01414e-07,5.36747e-07,4.35977e-14
1.01414e-07,5.34765e-07,4.50087e-14
1.01414e-07,5.32797e-07,4.63981e-14
1.01414e-07,5.30843e-07,4.77549e-14
1.01414e-07,5.28904e-07,4.90662e-14
1.01414e-07,5.26979e-07,5.03176e-14
1.01414e-07,5.25068e-07,5.14942e-14
1.01414e-07,5.23171e-07,5.25817e-14
1.01414e-07,5.21287e-07,5.35671e-14
1.01414e-07,5.19417e-07,5.44399e-14
1.01414e-07,5.1756e-07,5.51928e-14
1.01414e-07,5.15717e-07,5.58224e-14
1.01414e-07,5.13886e-07,5.63292e-14
1.01414e-07,5.12069e-07,5.67178e-14
1.01414e-07,5.10264e-07,5.69961e-14
1.01414e-07,5.08472e-07,5.71749e-14
1.01414e-07,5.06693e-07,5.72672e-14
1.01414e-07,5.04926e-07,5.72867e-14
1.01414e-07,5.03171e-07,5.72473e-14
1.01414e-07,5.01429e-07,5.71621e-14
1.01414e-07,4.99698e-07,5.70428e-14
1.01414e-07,4.97979e-07,5.68988e-14
1.01414e-07,4.96272e-07,5.67375e-14
1.01414e-07,4.94577e-07,5.65641e-14
1.01414e-07,4.92894e-07,5.63817e-14
1.01414e-07,4.91221e-07,5.61921e-14
1.01414e-07,4.8956e-07,5.59959e-14
1.01414e-07,4.87911e-07,5.57929e-14
1.01414e-07,4.86272e-07,5.55833e-14
1.01414e-07,4.84644e-07,5.53673e-14
1.01414e-07,4.83028e-07,5.51459e-14
1.01414e-07,4.81421e-07,5.49206e-14
1.01414e-07,4.79826e-07,5.46935e-14
1.01414e-07,4.78241e-07,5.44674e-14
1.01414e-07,4.76667e-07,5.42451e-14
1.01414e-07,4.75103e-07,5.40295e-14
1.01414e-07,4.73549e-07,5.3823e-14
1.01414e-07,4.72005e-07,5.36276e-14
1.01414e-07,4.70471e-07,5.34443e-14
1.01414e-07,4.68947e-07,5.32738e-14
1.01414e-07,4.67433e-07,5.31157e-14
1.01414e-07,4.65929e-07,5.29692e-14
1.01414e-07,4.64435e-07,5.28334e-14
1.01414e-07,4.6295e-07,5.27071e-14
1.01414e-07,4.61474e-07,5.25895e-14
1.01414e-07,4.60008e-07,5.24799e-14
1.01414e-07,4.58551e-07,5.23783e-14
1.01414e-07,4.57103e-07,5.22851e-14
1.01414e-07,4.55665e-07,5.22013e-14
1.01414e-07,4.54235e-07,5.21283e-14
1.01414e-07,4.52815e-07,5.20674e-14
1.01414e-07,4.51403e-07,5.202e-14
1.01414e-07,4.5e-07,5.19872e-14
1.02222e-07,6.5e-07,1.25677e-14
1.02222e-07,6.47095e-07,1.2681e-14
1.02222e-07,6.44216e-07,1.27952e-14
1.02222e-07,6.41362e-07,1.29083e-14
1.02222e-07,6.38534e-07,1.3019e-14
1.02222e-07,6.3573e-07,1.31274e-14
1.02222e-07,6.32951e-07,1.32345e-14
1.02222e-07,6.30196e-07,1.33428e-14
1.02222e-07,6.27465e-07,1.34555e-14
1.02222e-07,6.24757e-07,1.35765e-14
1.02222e-07,6.22073e-07,1.37099e-14
1.02222e-07,6.19412e-07,1.38595e-14
1.02222e-07,6.16773e-07,1.40283e-14
1.02222e-07,6.14157e-07,1.42183e-14
1.02222e-07,6.11563e-07,1.44303e-14
1.02222e-07,6.08991e-07,1.46639e-14
1.02222e-07,6.0644e-07,1.4918e-14
1.02222e-07,6.0391e-07,1.5191e-14
1.02222e-07,6.01402e-07,1.54814e-14
1.02222e-07,5.98914e-07,1.57886e-14
1.02222e-07,5.96447e-07,1.61132e-14
1.02222e-07,5.94e-07,1.64574e-14
1.02222e-07,5.91573e-07,1.68256e-14
1.02222e-07,5.89166e-07,1.72241e-14
1.02222e-07,5.86778e-07,1.7661e-14
1.02222e-07,5.8441e-07,1.81455e-14
1.02222e-07,5.8206e-07,1.86875e-14
1.02222e-07,5.7973e-07,1.92968e-14
1.02222e-07,5.77418e-07,1.99819e-14
1.02222e-07,5.75124e-07,2.07496e-14
1.02222e-07,5.72849e-07,2.16043e-14
1.02222e-07,5.70591e-07,2.25474e-14
1.02222e-07,5.68351e-07,2.35775e-14
1.02222e-07,5.66129e-07,2.469e-14
1.02222e-07,5.63924e-07,2.58782e-14
1.02222e-07,5.61736e-07,2.71331e-14
1.02222e-07,5.59565e-07,2.84449e-14
1.02222e-07,5.57411e-07,2.98033e-14
1.02222e-07,5.55273e-07,3.11982e-14
1.02222e-07,5.53152e-07,3.26208e-14
1.02222e-07,5.51047e-07,3.40633e-14
1.02222e-07,5.48957e-07,3.55198e-14
1.02222e-07,5.46884e-07,3.69855e-14
1.02222e-07,5.44826e-07,3.84569e-14
1.02222e-07,5.42784e-07,3.99308e-14
1.02222e-07,5.40756e-07,4.14041e-14
1.02222e-07,5.38744e-07,4.28728e-14
1.02222e-07,5.36747e-07,4.43316e-14
1.02222e-07,5.34765e-07,4.57734e-14
1.02222e-07,5.32797e-07,4.71891e-14
1.02222e-07,5.30843e-07,4.85675e-14
1.02222e-07,5.28904e-07,4.98957e-14
1.02222e-07,5.26979e-07,5.116e-14
1.02222e-07,5.25068e-07,5.23461e-14
1.02222e-07,5.23171e-07,5.34403e-14
1.02222e-07,5.21287e-07,5.44304e-14
1.02222e-07,5.19417e-07,5.53066e-14
1.02222e-07,5.1756e-07,5.60622e-14
1.02222e-07,5.15717e-07,5.66939e-14
1.02222e-07,5.13886e-07,5.72025e-14
1.02222e-07,5.12069e-07,5.75923e-14
1.02222e-07,5.10264e-07,5.7871e-14
1.02222e-07,5.08472e-07,5.80493e-14
1.02222e-07,5.06693e-07,5.81396e-14
1.02222e-07,5.04926e-07,5.81558e-14
1.02222e-07,5.03171e-07,5.81117e-14
1.02222e-07,5.01429e-07,5.80206e-14
1.02222e-07,4.99698e-07,5.78946e-14
1.02222e-07,4.97979e-07,5.77436e-14
1.02222e-07,4.96272e-07,5.75758e-14
1.02222e-07,4.94577e-07,5.73968e-14
1.02222e-07,4.92894e-07,5.72104e-14
1.02222e-07,4.91221e-07,5.70186e-14
1.02222e-07,4.8956e-07,5.68219e-14
1.02222e-07,4.87911e-07,5.66204e-14
1.02222e-07,4.86272e-07,5.64136e-14
1.02222e-07,4.84644e-07,5.62012e-14
1.02222e-07,4.83028e-07,5.59835e-14
1.02222e-07,4.81421e-07,5.57614e-14
1.02222e-07,4.79826e-07,5.55365e-14
1.02222e-07,4.78241e-07,5.5311e-14
1.02222e-07,4.76667e-07,5.50878e-14
1.02222e-07,4.75103e-07,5.48696e-14
1.02222e-07,4.73549e-07,5.46594e-14
1.02222e-07,4.72005e-07,5.44596e-14
1.02222e-07,4.70471e-07,5.42721e-14
1.02222e-07,4.68947e-07,5.40981e-14
1.02222e-07,4.67433e-07,5.3938e-14
1.02222e-07,4.65929e-07,5.37915e-14
1.02222e-07,4.64435e-07,5.36578e-14
1.02222e-07,4.6295e-07,5.35356e-14
1.02222e-07,4.61474e-07,5.34236e-14
1.02222e-07,4.60008e-07,5.33208e-14
1.02222e-07,4.58551e-07,5.32261e-14
1.02222e-07,4.57103e-07,5.31393e-14
1.02222e-07,4.55665e-07,5.30606e-14
1.02222e-07,4.54235e-07,5.29905e-14
1.02222e-07,4.52815e-07,5.29302e-14
1.02222e-07,4.51403e-07,5.28811e-14
1.02222e-07,4.5e-07,5.28445e-14
1.0303e-07,6.5e-07,1.24772e-14
1.0303e-07,6.47095e-07,1.25827e-14
1.0303e-07,6.44216e-07,1.26868e-14
1.0303e-07,6.41362e-07,1.27881e-14
1.0303e-07,6.38534e-07,1.28861e-14
1.0303e-07,6.3573e-07,1.29817e-14
1.0303e-07,6.32951e-07,1.30768e-14
1.0303e-07,6.30196e-07,1.31743e-14
1.0303e-07,6.27465e-07,1.32778e-14
1.0303e-07,6.24757e-07,1.33912e-14
1.0303e-07,6.22073e-07,1.35183e-14
1.0303e-07,6.19412e-07,1.36621e-14
1.0303e-07,6.16773e-07,1.3825e-14
1.0303e-07,6.14157e-07,1.4008e-14
1.0303e-07,6.11563e-07,1.42112e-14
1.0303e-07,6.08991e-07,1.44337e-14
1.0303e-07,6.0644e-07,1.46739e-14
1.0303e-07,6.0391e-07,1.49302e-14
1.0303e-07,6.01402e-07,1.52015e-14
1.0303e-07,5.98914e-07,1.54872e-14
1.0303e-07,5.96447e-07,1.57885e-14
1.0303e-07,5.94e-07,1.61081e-14
1.0303e-07,5.91573e-07,1.64506e-14
1.0303e-07,5.89166e-07,1.68223e-14
1.0303e-07,5.86778e-07,1.72309e-14
1.0303e-07,5.8441e-07,1.76853e-14
1.0303e-07,5.8206e-07,1.81944e-14
1.0303e-07,5.7973e-07,1.87672e-14
1.0303e-07,5.77418e-07,1.94112e-14
1.0303e-07,5.75124e-07,2.01325e-14
1.0303e-07,5.72849e-07,2.0935e-14
1.0303e-07,5.70591e-07,2.18201e-14
1.0303e-07,5.68351e-07,2.27868e-14
1.0303e-07,5.66129e-07,2.38319e-14
1.0303e-07,5.63924e-07,2.49499e-14
1.0303e-07,5.61736e-07,2.61344e-14
1.0303e-07,5.59565e-07,2.73777e-14
1.0303e-07,5.57411e-07,2.86725e-14
1.0303e-07,5.55273e-07,3.00114e-14
1.0303e-07,5.53152e-07,3.13881e-14
1.0303e-07,5.51047e-07,3.27972e-14
1.0303e-07,5.48957e-07,3.42346e-14
1.0303e-07,5.46884e-07,3.56967e-14
1.0303e-07,5.44826e-07,3.71807e-14
1.0303e-07,5.42784e-07,3.86835e-14
1.0303e-07,5.40756e-07,4.02016e-14
1.0303e-07,5.38744e-07,4.17301e-14
1.0303e-07,5.36747e-07,4.32622e-14
1.0303e-07,5.34765e-07,4.47893e-14
1.0303e-07,5.32797e-07,4.63003e-14
1.0303e-07,5.30843e-07,4.77821e-14
1.0303e-07,5.28904e-07,4.92198e-14
1.0303e-07,5.26979e-07,5.05974e-14
1.0303e-07,5.25068e-07,5.18986e-14
1.0303e-07,5.23171e-07,5.31075e-14
1.0303e-07,5.21287e-07,5.42099e-14
1.0303e-07,5.19417e-07,5.51939e-14
1.0303e-07,5.1756e-07,5.6051e-14
1.0303e-07,5.15717e-07,5.67761e-14
1.0303e-07,5.13886e-07,5.73685e-14
1.0303e-07,5.12069e-07,5.78312e-14
1.0303e-07,5.10264e-07,5.81713e-14
1.0303e-07,5.08472e-07,5.8399e-14
1.0303e-07,5.06693e-07,5.85269e-14
1.0303e-07,5.04926e-07,5.85694e-14
1.0303e-07,5.03171e-07,5.85415e-14
1.0303e-07,5.01429e-07,5.8458e-14
1.0303e-07,4.99698e-07,5.83326e-14
1.0303e-07,4.97979e-07,5.81773e-14
1.0303e-07,4.96272e-07,5.80022e-14
1.0303e-07,4.94577e-07,5.78148e-14
1.0303e-07,4.92894e-07,5.76202e-14
1.0303e-07,4.91221e-07,5.74216e-14
1.0303e-07,4.8956e-07,5.72203e-14
1.0303e-07,4.87911e-07,5.70163e-14
1.0303e-07,4.86272e-07,5.6809e-14
1.0303e-07,4.84644e-07,5.65975e-14
1.0303e-07,4.83028e-07,5.63811e-14
1.0303e-07,4.81421e-07,5.61597e-14
1.0303e-07,4.79826e-07,5.5934e-14
1.0303e-07,4.78241e-07,5.57054e-14
1.0303e-07,4.76667e-07,5.54761e-14
1.0303e-07,4.75103e-07,5.52491e-14
1.0303e-07,4.73549e-07,5.50274e-14
1.0303e-07,4.72005e-07,5.48141e-14
1.0303e-07,4.70471e-07,5.46119e-14
1.0303e-07,4.68947e-07,5.44231e-14
1.0303e-07,4.67433e-07,5.42493e-14
1.0303e-07,4.65929e-07,5.4091e-14
1.0303e-07,4.64435e-07,5.39481e-14
1.0303e-07,4.6295e-07,5.38198e-14
1.0303e-07,4.61474e-07,5.37049e-14
1.0303e-07,4.60008e-07,5.36017e-14
1.0303e-07,4.58551e-07,5.35086e-14
1.0303e-07,4.57103e-07,5.34244e-14
1.0303e-07,4.55665e-07,5.33481e-14
1.0303e-07,4.54235e-07,5.32795e-14
1.0303e-07,4.52815e-07,5.32186e-14
1.0303e-07,4.51403e-07,5.31664e-14
1.0303e-07,4.5e-07,5.31239e-14
1.03838e-07,6.5e-07,1.25302e-14
1.03838e-07,6.47095e-07,1.26337e-14
1.03838e-07,6.44216e-07,1.27364e-14
1.03838e-07,6.41362e-07,1.28367e-14
1.03838e-07,6.38534e-07,1.29338e-14
1.03838e-07,6.3573e-07,1.30282e-14
1.03838e-07,6.32951e-07,1.31216e-14
1.03838e-07,6.30196e-07,1.32169e-14
1.03838e-07,6.27465e-07,1.33177e-14
1.03838e-07,6.24757e-07,1.34279e-14
1.03838e-07,6.22073e-07,1.35515e-14
1.03838e-07,6.19412e-07,1.3692e-14
1.03838e-07,6.16773e-07,1.38519e-14
1.03838e-07,6.14157e-07,1.40326e-14
1.03838e-07,6.11563e-07,1.42345e-14
1.03838e-07,6.08991e-07,1.44568e-14
1.03838e-07,6.0644e-07,1.46981e-14
1.03838e-07,6.0391e-07,1.49567e-14
1.03838e-07,6.01402e-07,1.52312e-14
1.03838e-07,5.98914e-07,1.55211e-14
1.03838e-07,5.96447e-07,1.58273e-14
1.03838e-07,5.94e-07,1.61523e-14
1.03838e-07,5.91573e-07,1.65006e-14
1.03838e-07,5.89166e-07,1.68785e-14
1.03838e-07,5.86778e-07,1.72939e-14
1.03838e-07,5.8441e-07,1.77558e-14
1.03838e-07,5.8206e-07,1.82737e-14
1.03838e-07,5.7973e-07,1.88567e-14
1.03838e-07,5.77418e-07,1.9513e-14
1.03838e-07,5.75124e-07,2.02492e-14
1.03838e-07,5.72849e-07,2.10695e-14
1.03838e-07,5.70591e-07,2.19758e-14
1.03838e-07,5.68351e-07,2.2967e-14
1.03838e-07,5.66129e-07,2.40399e-14
1.03838e-07,5.63924e-07,2.51891e-14
1.03838e-07,5.61736e-07,2.64075e-14
1.03838e-07,5.59565e-07,2.76874e-14
1.03838e-07,5.57411e-07,2.90205e-14
1.03838e-07,5.55273e-07,3.03991e-14
1.03838e-07,5.53152e-07,3.18162e-14
1.03838e-07,5.51047e-07,3.32659e-14
1.03838e-07,5.48957e-07,3.47435e-14
